id,relid,year,active_year,code_status,type_of_violence,conflict_dset_id,conflict_new_id,conflict_name,dyad_dset_id,dyad_new_id,dyad_name,side_a_dset_id,side_a_new_id,side_a,side_b_dset_id,side_b_new_id,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,where_description,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,country_id,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best,high,low,gwnoa,gwnob
636701,MLI-2026-1-15108-333,2026,true,Clear,1,"",11347,Mali: Government,15108,15108,Government of Mali - JNIM,72,72,Government of Mali,6716,6716,JNIM,1,"""FAMA,2026-07-10,FAMa Actu""",FAMA,2026-07-10,FAMa Actu,FAMa,1,Koulébala village,Koulébala,Mopti region,Djenné cercle,13.964330,-4.148700,POINT (-4.1487 13.96433),149392,Mali,432,Africa,1,2,2026-07-09 00:00:00.000,2026-07-10 00:00:00.000,0,0,0,0,0,1,0,432,
636698,MLI-2026-1-15108-332,2026,true,Clear,1,"",11347,Mali: Government,15108,15108,Government of Mali - JNIM,72,72,Government of Mali,6716,6716,JNIM,3,"""@ocisse691,2026-07-10,#Mali"";""@KargnHasret,2026-07-09,#Mali"";""@KargnHasret,2026-07-11,#Mali""",@ocisse691;@KargnHasret;@KargnHasret,2026-07-10;2026-07-09;2026-07-11,#Mali;#Mali;#Mali,JNIM,1,Djenné crossroad,Carrefour Djenne,Mopti region,Djenné cercle,13.847663,-4.312747,POINT (-4.312747311709785 13.847663550275144),149392,Mali,432,Africa,1,1,2026-07-09 00:00:00.000,2026-07-09 00:00:00.000,0,0,0,0,0,2,0,432,
636706,MLI-2026-1-15108-334,2026,true,Check deaths,1,"",11347,Mali: Government,15108,15108,Government of Mali - JNIM,72,72,Government of Mali,6716,6716,JNIM,1,"""@KargnHasret,2026-07-11,#Mali""",@KargnHasret,2026-07-11,#Mali,JNIM,5,Between Kimparana and San,between San and Kimparana,Segou region,San cercle,13.081396,-4.910767,POINT (-4.910767 13.081396),148671,Mali,432,Africa,1,2,2026-07-10 00:00:00.000,2026-07-11 00:00:00.000,0,0,0,0,0,1,0,432,
636551,MLI-2026-1-15108-304,2026,true,Clear,1,"",11347,Mali: Government,15108,15108,Government of Mali - JNIM,72,72,Government of Mali,6716,6716,JNIM,7,"""RFI,2026-07-13,Mali: A military convoy is ambushed in the center of the country"";""@Walid_Leberbere,2026-07-12,#Ségou "";""FAMA,2026-07-13,FAMa Actu"";""@KargnHasret,2026-07-12,#Mali"";""@KargnHasret,2026-07-12,#Mali"";""@KargnHasret,2026-07-13,#Mali"";""@BrantPhilip_,2026-07-13,JNIM conducted """,RFI;@Walid_Leberbere;FAMA;@KargnHasret;@KargnHasret;@KargnHasret;@BrantPhilip_,2026-07-13;2026-07-12;2026-07-13;2026-07-12;2026-07-12;2026-07-13;2026-07-13,Mali: A military convoy is ambushed in the center of the country;#Ségou ;FAMa Actu;#Mali;#Mali;#Mali;JNIM conducted,FAMa; JNIM,2,N'Djella village,"near the city of Niono, Ségou region

near the village of N'Djéla, a few kilometers from Niono",Segou region,Niono cercle,14.319027,-5.885932,POINT (-5.8859316 14.3190269),150109,Mali,432,Africa,1,1,2026-07-12 00:00:00.000,2026-07-12 00:00:00.000,3,0,0,0,3,4,3,432,
636745,MLI-2026-1-15108-337.1,2026,true,Clear,1,"",11347,Mali: Government,15108,15108,Government of Mali - JNIM,72,72,Government of Mali,6716,6716,JNIM,1,"""FAMA,2026-07-15,FAMa Actu""",FAMA,2026-07-15,FAMa Actu,FAMa,2,Anefis village,Tinzaouatène and Anefif sectors,Kidal region,Kidal cercle,18.043889,0.603056,POINT (0.603056 18.043889),155882,Mali,432,Africa,1,1,2026-07-14 00:00:00.000,2026-07-14 00:00:00.000,0,0,0,0,0,1,0,432,
636746,MLI-2026-1-15108-337.2,2026,true,Clear,1,"",11347,Mali: Government,15108,15108,Government of Mali - JNIM,72,72,Government of Mali,6716,6716,JNIM,1,"""FAMA,2026-07-15,FAMa Actu""",FAMA,2026-07-15,FAMa Actu,FAMa,2,Ti-n-Zaouatene town,Tinzaouatène and Anefif sectors,Kidal region,Abeïbara cercle,19.923336,2.979656,POINT (2.979656 19.923336),158046,Mali,432,Africa,1,1,2026-07-14 00:00:00.000,2026-07-14 00:00:00.000,0,0,0,0,0,1,0,432,
636738,MLI-2026-1-15108-335,2026,true,Clear,1,"",11347,Mali: Government,15108,15108,Government of Mali - JNIM,72,72,Government of Mali,6716,6716,JNIM,1,"""FAMA,2026-07-14,FLASH INFO""",FAMA,2026-07-14,FLASH INFO,FAMa,5,Between Bougouni and Kidiana,a wooded area between Bougouni and Kadiana,Sikasso region,,11.007660,-6.975461,POINT (-6.9754609488607908 11.007660069351244),145787,Mali,432,Africa,1,1,2026-07-14 00:00:00.000,2026-07-14 00:00:00.000,0,0,0,0,0,1,0,432,
636739,MLI-2026-1-15108-336,2026,true,Clear,1,"",11347,Mali: Government,15108,15108,Government of Mali - JNIM,72,72,Government of Mali,6716,6716,JNIM,1,"""FAMA,2026-07-15,FAMa Actu""",FAMA,2026-07-15,FAMa Actu,FAMa,5,Domba commune,"Kékoro forest (Bougouni region)


near the village of Domba, close to Morila",Sikasso region,Bougouni cercle,11.819346,-7.009000,POINT (-7.0089996354296078 11.819345570029972),146506,Mali,432,Africa,1,2,2026-07-14 00:00:00.000,2026-07-15 00:00:00.000,0,10,0,0,10,10,10,432,
636750,MLI-2026-1-15108-338,2026,true,Check deaths,1,"",11347,Mali: Government,15108,15108,Government of Mali - JNIM,72,72,Government of Mali,6716,6716,JNIM,1,"""@KargnHasret,2026-07-17,#Mali""",@KargnHasret,2026-07-17,#Mali,JNIM,4,Segou region,"between Zambougou and Konabougou, Segou region",Segou region,,13.600000,-5.900000,POINT (-5.9 13.6),149389,Mali,432,Africa,1,2,2026-07-16 00:00:00.000,2026-07-17 00:00:00.000,0,0,0,0,0,1,0,432,
636751,MLI-2026-1-15108-339,2026,true,Check deaths,1,"",11347,Mali: Government,15108,15108,Government of Mali - JNIM,72,72,Government of Mali,6716,6716,JNIM,1,"""@KargnHasret,2026-07-17,#Mali""",@KargnHasret,2026-07-17,#Mali,JNIM,5,Between Konna and Sévaré,between Sevare and Konna,Mopti region,,14.756115,-3.914690,POINT (-3.91469 14.756115),150833,Mali,432,Africa,1,2,2026-07-16 00:00:00.000,2026-07-17 00:00:00.000,0,0,0,0,0,1,0,432,
636553,MLI-2026-1-15108-305,2026,true,Check dyad,1,"",11347,Mali: Government,15108,15108,Government of Mali - JNIM,72,72,Government of Mali,6716,6716,JNIM,4,"""Bellingcat,2026-07-24,Shahed-Type Drones Filmed During Mali Village Attacks"";""@KargnHasret,2026-07-17,#Mali"";""Naïm Touré on Telegram,2026-07-17,NORD MALI"";""@BrantPhilip_,2026-07-17,Clear footage""",Bellingcat;@KargnHasret;Naïm Touré on Telegram;@BrantPhilip_,2026-07-24;2026-07-17;2026-07-17;2026-07-17,Shahed-Type Drones Filmed During Mali Village Attacks;#Mali;NORD MALI;Clear footage,"",1,Talahandak village,Talahandak,Kidal region,Abeïbara cercle,20.259990,1.800200,POINT (1.8002 20.25999),158764,Mali,432,Africa,1,1,2026-07-17 00:00:00.000,2026-07-17 00:00:00.000,0,0,0,1,1,1,1,432,
636558,MLI-2026-1-15108-307,2026,true,Check deaths,1,"",11347,Mali: Government,15108,15108,Government of Mali - JNIM,72,72,Government of Mali,6716,6716,JNIM,1,"""@BrantPhilip_,2026-07-22,For the past four days""",@BrantPhilip_,2026-07-22,For the past four days,"",5,Between Boni and Sévaré,"between Sevare and Boni

between Douentza and Boni",Mopti region,,15.080470,-3.560042,POINT (-3.5600424686910044 15.080470107020137),151553,Mali,432,Africa,1,2,2026-07-18 00:00:00.000,2026-07-22 00:00:00.000,0,0,0,0,0,1,0,432,
636755,MLI-2026-1-15108-340,2026,true,Check deaths,1,"",11347,Mali: Government,15108,15108,Government of Mali - JNIM,72,72,Government of Mali,6716,6716,JNIM,3,"""RFI,2026-07-25,Mali: After the Malian army's defeat at the hands of JNIM jihadists, Kouakourou was emptied of its inhabitants"";""@KargnHasret,2026-07-19,#Mali"";""@KargnHasret,2026-07-19,#Mali""",RFI;@KargnHasret;@KargnHasret,2026-07-25;2026-07-19;2026-07-19,"Mali: After the Malian army's defeat at the hands of JNIM jihadists, Kouakourou was emptied of its inhabitants;#Mali;#Mali",JNIM; locals,1,Kouakourou village,Kouakourou,Mopti region,Djenné cercle,14.222300,-4.495930,POINT (-4.49593 14.2223),150112,Mali,432,Africa,1,1,2026-07-18 00:00:00.000,2026-07-18 00:00:00.000,0,0,0,0,0,1,0,432,
636756,MLI-2026-1-15108-341,2026,true,Clear,1,"",11347,Mali: Government,15108,15108,Government of Mali - JNIM,72,72,Government of Mali,6716,6716,JNIM,1,"""FAMA,2026-07-18,FLASH INFO""",FAMA,2026-07-18,FLASH INFO,FAMa,2,Kardjiba village,Kardjiba area east of Gourma-Rharous,Tombouctou region,Gourma-Rharous cercle,16.985556,-1.600278,POINT (-1.600278 16.985556),153717,Mali,432,Africa,1,1,2026-07-18 00:00:00.000,2026-07-18 00:00:00.000,0,0,0,0,0,1,0,432,
636760,MLI-2026-1-15108-342,2026,true,Check vague or biased source,1,"",11347,Mali: Government,15108,15108,Government of Mali - JNIM,72,72,Government of Mali,6716,6716,JNIM,2,"""@KargnHasret,2026-07-19,#Mali"";""@KargnHasret,2026-07-21,#Mali""",@KargnHasret;@KargnHasret,2026-07-19;2026-07-21,#Mali;#Mali,JNIM,1,Dansa village,village of (Dansa) between the cities of (Douentza) and (Boni),Mopti region,Douentza cercle,15.089690,-2.741710,POINT (-2.74171 15.08969),151555,Mali,432,Africa,1,2,2026-07-18 00:00:00.000,2026-07-19 00:00:00.000,0,0,0,0,0,1,0,432,
636761,MLI-2026-1-15108-343,2026,true,Check vague or biased source,1,"",11347,Mali: Government,15108,15108,Government of Mali - JNIM,72,72,Government of Mali,6716,6716,JNIM,2,"""@KargnHasret,2026-07-19,#Mali"";""@KargnHasret,2026-07-21,#Mali""",@KargnHasret;@KargnHasret,2026-07-19;2026-07-21,#Mali;#Mali,JNIM,5,Boni-Douenza road,between Douentza and Boni,Mopti region,Douentza cercle,15.129333,-2.557989,POINT (-2.557989 15.129333),151555,Mali,432,Africa,1,2,2026-07-18 00:00:00.000,2026-07-19 00:00:00.000,0,0,0,0,0,1,0,432,
636762,MLI-2026-1-15108-344,2026,true,Check vague or biased source,1,"",11347,Mali: Government,15108,15108,Government of Mali - JNIM,72,72,Government of Mali,6716,6716,JNIM,2,"""@KargnHasret,2026-07-19,#Mali"";""@KargnHasret,2026-07-21,#Mali""",@KargnHasret;@KargnHasret,2026-07-19;2026-07-21,#Mali;#Mali,JNIM,5,Boni-Douenza road,between Douentza and Boni,Mopti region,Douentza cercle,15.129333,-2.557989,POINT (-2.557989 15.129333),151555,Mali,432,Africa,1,2,2026-07-18 00:00:00.000,2026-07-19 00:00:00.000,0,0,0,0,0,1,0,432,
636771,MLI-2026-1-15108-347,2026,true,Clear,1,"",11347,Mali: Government,15108,15108,Government of Mali - JNIM,72,72,Government of Mali,6716,6716,JNIM,1,"""FAMA,2026-07-20,FAMa Actu""",FAMA,2026-07-20,FAMa Actu,FAMa,2,Kidiana village,Kadiana area (Bougouni region),Sikasso region,Kolondiéba cercle,10.748919,-6.504571,POINT (-6.5045714911845423 10.748919082226136),145067,Mali,432,Africa,1,1,2026-07-18 00:00:00.000,2026-07-18 00:00:00.000,0,1,0,0,1,1,1,432,
636769,MLI-2026-1-15108-346,2026,true,Clear,1,"",11347,Mali: Government,15108,15108,Government of Mali - JNIM,72,72,Government of Mali,6716,6716,JNIM,1,"""FAMA,2026-07-20,FAMa Actu""",FAMA,2026-07-20,FAMa Actu,FAMa,2,Saman village,Near the village of Saman (Sikasso district),Sikasso region,Kolondiéba cercle,10.401292,-6.719648,POINT (-6.71964783540246 10.401291714080315),144347,Mali,432,Africa,1,1,2026-07-19 00:00:00.000,2026-07-19 00:00:00.000,0,0,0,0,0,1,0,432,
636765,MLI-2026-1-15108-345,2026,true,Check vague or biased source,1,"",11347,Mali: Government,15108,15108,Government of Mali - JNIM,72,72,Government of Mali,6716,6716,JNIM,2,"""@KargnHasret,2026-07-20,#Mali"";""@KargnHasret,2026-07-21,#Mali""",@KargnHasret;@KargnHasret,2026-07-20;2026-07-21,#Mali;#Mali,JNIM,2,Boussouma village,"Douentza and Boni axis, around Boussouma",Mopti region,Douentza cercle,15.116330,-2.594760,POINT (-2.59476 15.11633),151555,Mali,432,Africa,1,2,2026-07-19 00:00:00.000,2026-07-20 00:00:00.000,0,0,0,0,0,1,0,432,
636773,MLI-2026-1-15108-348,2026,true,Check deaths,1,"",11347,Mali: Government,15108,15108,Government of Mali - JNIM,72,72,Government of Mali,6716,6716,JNIM,1,"""@KargnHasret,2026-07-20,#Mali""",@KargnHasret,2026-07-20,#Mali,JNIM,5,Between Djenne and Kouakourou,between Kouakourou and Djenne,Mopti region,Djenné cercle,14.057447,-4.483699,POINT (-4.4836991293881985 14.057447012833981),150112,Mali,432,Africa,1,2,2026-07-19 00:00:00.000,2026-07-20 00:00:00.000,0,0,0,0,0,1,0,432,
636774,MLI-2026-1-15108-349,2026,true,Check deaths,1,"",11347,Mali: Government,15108,15108,Government of Mali - JNIM,72,72,Government of Mali,6716,6716,JNIM,1,"""@KargnHasret,2026-07-20,#Mali""",@KargnHasret,2026-07-20,#Mali,JNIM,2,Nokara village,near the village of (Nokra) on the road linking ((Boni)) and (Douentza) in the state of (Mopti),Mopti region,Douentza cercle,15.176290,-2.395880,POINT (-2.39588 15.17629),151556,Mali,432,Africa,1,2,2026-07-19 00:00:00.000,2026-07-20 00:00:00.000,0,0,0,0,0,1,0,432,
636556,MLI-2026-1-15108-306,2026,true,Check deaths,1,"",11347,Mali: Government,15108,15108,Government of Mali - JNIM,72,72,Government of Mali,6716,6716,JNIM,4,"""RFI,2026-07-25,Mali: After the Malian army's defeat at the hands of JNIM jihadists, Kouakourou was emptied of its inhabitants"";""FAMA,2026-07-20,FAMa Actu"";""@KargnHasret,2026-07-19,#Mali"";""@BrantPhilip_,2026-07-19,JNIM claims""",RFI;FAMA;@KargnHasret;@BrantPhilip_,2026-07-25;2026-07-20;2026-07-19;2026-07-19,"Mali: After the Malian army's defeat at the hands of JNIM jihadists, Kouakourou was emptied of its inhabitants;FAMa Actu;#Mali;JNIM claims",JNIM; FAMa,2,Kouakourou village,"near Kouakourou, Mopti region",Mopti region,Djenné cercle,14.222300,-4.495930,POINT (-4.49593 14.2223),150112,Mali,432,Africa,1,1,2026-07-19 00:00:00.000,2026-07-19 00:00:00.000,0,0,0,0,0,2,0,432,
636592,MLI-2026-1-15108-318,2026,true,Clear,1,"",11347,Mali: Government,15108,15108,Government of Mali - JNIM,72,72,Government of Mali,6716,6716,JNIM,2,"""BBC Monitoring Round-up,2026-07-23,BBCM Africa Watchlist 23 Jul 26"";""Africa Corps on Telegram,2026-07-22,During joint reconnaissance and search operations """,BBC Monitoring Round-up;Africa Corps on Telegram,2026-07-23;2026-07-22,BBCM Africa Watchlist 23 Jul 26;During joint reconnaissance and search operations,Africa Corps,4,Kayes region,Kayes region,Kayes region,,14.000000,-11.000000,POINT (-11 14),150099,Mali,432,Africa,1,2,2026-07-20 00:00:00.000,2026-07-22 00:00:00.000,0,1,0,0,1,1,1,432,
636593,MLI-2026-1-15108-319,2026,true,Clear,1,"",11347,Mali: Government,15108,15108,Government of Mali - JNIM,72,72,Government of Mali,6716,6716,JNIM,1,"""Africa Corps on Telegram,2026-07-23,During joint reconnaissance and search operations""",Africa Corps on Telegram,2026-07-23,During joint reconnaissance and search operations,Africa Corps,4,Koulikoro region,Koulikoro region,Koulikoro region,,14.000000,-7.750000,POINT (-7.75 14),150105,Mali,432,Africa,1,2,2026-07-21 00:00:00.000,2026-07-23 00:00:00.000,0,1,0,0,1,1,1,432,
636783,MLI-2026-1-15108-350,2026,true,Clear,1,"",11347,Mali: Government,15108,15108,Government of Mali - JNIM,72,72,Government of Mali,6716,6716,JNIM,1,"""FAMA,2026-07-21,FAMa Actu""",FAMA,2026-07-21,FAMa Actu,FAMa,2,Kouakourou village,"near the village of Kouakourou, in the Djenné district",Mopti region,Djenné cercle,14.222300,-4.495930,POINT (-4.49593 14.2223),150112,Mali,432,Africa,1,1,2026-07-21 00:00:00.000,2026-07-21 00:00:00.000,0,0,0,0,0,1,0,432,
636846,MLI-2026-1-15108-367,2026,true,Check deaths,1,"",11347,Mali: Government,15108,15108,Government of Mali - JNIM,72,72,Government of Mali,6716,6716,JNIM,2,"""RFI,2026-07-25,Mali: After the Malian army's defeat at the hands of JNIM jihadists, Kouakourou was emptied of its inhabitants"";""@KargnHasret,2026-07-27,#Mali""",RFI;@KargnHasret,2026-07-25;2026-07-27,"Mali: After the Malian army's defeat at the hands of JNIM jihadists, Kouakourou was emptied of its inhabitants;#Mali",JNIM,5,Between Djenne and Kouakourou,between Djenné and Kouakourou,Mopti region,Djenné cercle,14.057447,-4.483699,POINT (-4.4836991293881985 14.057447012833981),150112,Mali,432,Africa,1,3,2026-07-21 00:00:00.000,2026-07-27 00:00:00.000,0,0,0,0,0,1,0,432,
636799,MLI-2026-1-15108-352,2026,true,Clear,1,"",11347,Mali: Government,15108,15108,Government of Mali - JNIM,72,72,Government of Mali,6716,6716,JNIM,1,"""FAMA,2026-07-23,FAMa Actu""",FAMA,2026-07-23,FAMa Actu,FAMa,4,Koulikoro region,forty kilometers from Didiéni,Koulikoro region,,14.000000,-7.750000,POINT (-7.75 14),150105,Mali,432,Africa,1,1,2026-07-22 00:00:00.000,2026-07-22 00:00:00.000,0,0,0,0,0,1,0,432,
636800,MLI-2026-1-15108-353,2026,true,Check deaths,1,"",11347,Mali: Government,15108,15108,Government of Mali - JNIM,72,72,Government of Mali,6716,6716,JNIM,1,"""@KargnHasret,2026-07-23,#Mali""",@KargnHasret,2026-07-23,#Mali,JNIM,2,Goundam town,east of Goundam,Tombouctou region,Goundam cercle,16.414530,-3.670750,POINT (-3.67075 16.41453),152993,Mali,432,Africa,1,2,2026-07-22 00:00:00.000,2026-07-23 00:00:00.000,0,0,0,0,0,1,0,432,
636594,MLI-2026-1-15108-320,2026,true,Clear,1,"",11347,Mali: Government,15108,15108,Government of Mali - JNIM,72,72,Government of Mali,6716,6716,JNIM,1,"""Africa Corps on Telegram,2026-07-24,During joint reconnaissance and search operations""",Africa Corps on Telegram,2026-07-24,During joint reconnaissance and search operations,Africa Corps,4,Koulikoro region,Koulikoro region,Koulikoro region,,14.000000,-7.750000,POINT (-7.75 14),150105,Mali,432,Africa,1,2,2026-07-22 00:00:00.000,2026-07-24 00:00:00.000,0,1,0,0,1,1,1,432,
636595,MLI-2026-1-15108-321,2026,true,Check dyad,1,"",11347,Mali: Government,15108,15108,Government of Mali - JNIM,72,72,Government of Mali,6716,6716,JNIM,1,"""Africa Corps on Telegram,2026-07-24,During a patrol in the Gao region""",Africa Corps on Telegram,2026-07-24,During a patrol in the Gao region,Africa Corps,4,Gao region,Gao region,Gao region,,16.271667,-0.044722,POINT (-0.044722 16.271667),153000,Mali,432,Africa,1,2,2026-07-22 00:00:00.000,2026-07-24 00:00:00.000,0,2,0,0,2,2,2,432,
636559,MLI-2026-1-15108-308,2026,true,Check deaths,1,"",11347,Mali: Government,15108,15108,Government of Mali - JNIM,72,72,Government of Mali,6716,6716,JNIM,1,"""@BrantPhilip_,2026-07-22,This morning""",@BrantPhilip_,2026-07-22,This morning,JNIM,2,Between Hombori and Simbi,between Hombori and Simbi,Mopti region,Douentza cercle,15.225520,-1.815255,POINT (-1.8152549565983904 15.225519942252276),151557,Mali,432,Africa,1,1,2026-07-22 00:00:00.000,2026-07-22 00:00:00.000,0,0,0,0,0,1,0,432,
636798,MLI-2026-1-15108-351,2026,true,Clear,1,"",11347,Mali: Government,15108,15108,Government of Mali - JNIM,72,72,Government of Mali,6716,6716,JNIM,1,"""FAMA,2026-07-23,FAMa Actu""",FAMA,2026-07-23,FAMa Actu,FAMa,2,Soribougou town,"outskirts of Soribougou, in the Kita district",Kayes region,Kita cercle,12.942026,-8.657024,POINT (-8.6570246 12.9420265),147943,Mali,432,Africa,1,1,2026-07-23 00:00:00.000,2026-07-23 00:00:00.000,0,0,0,0,0,1,0,432,
636809,MLI-2026-1-15108-354,2026,true,Check deaths,1,"",11347,Mali: Government,15108,15108,Government of Mali - JNIM,72,72,Government of Mali,6716,6716,JNIM,1,"""@KargnHasret,2026-07-24,#Mali""",@KargnHasret,2026-07-24,#Mali,JNIM,4,Sikasso region,"between Barassou and Yangasso, Sikasso",Sikasso region,,10.916667,-7.000000,POINT (-7 10.916667),145067,Mali,432,Africa,1,2,2026-07-23 00:00:00.000,2026-07-24 00:00:00.000,0,0,0,0,0,1,0,432,
636814,MLI-2026-1-15108-356,2026,true,Check deaths,1,"",11347,Mali: Government,15108,15108,Government of Mali - JNIM,72,72,Government of Mali,6716,6716,JNIM,1,"""@KargnHasret,2026-07-25,#Mali""",@KargnHasret,2026-07-25,#Mali,JNIM,2,Ouami village,near the village of (Wami) in the state of (Mopti),Mopti region,Douentza cercle,15.233310,-1.566200,POINT (-1.5662 15.23331),151557,Mali,432,Africa,1,2,2026-07-24 00:00:00.000,2026-07-25 00:00:00.000,0,0,0,0,0,1,0,432,
636815,MLI-2026-1-15108-357,2026,true,Check deaths,1,"",11347,Mali: Government,15108,15108,Government of Mali - JNIM,72,72,Government of Mali,6716,6716,JNIM,1,"""@KargnHasret,2026-07-25,#Mali""",@KargnHasret,2026-07-25,#Mali,JNIM,2,Hombori town,east of Hombori,Mopti region,Douentza cercle,15.278980,-1.700370,POINT (-1.70037 15.27898),151557,Mali,432,Africa,1,2,2026-07-24 00:00:00.000,2026-07-25 00:00:00.000,0,0,0,0,0,1,0,432,
636830,MLI-2026-1-15108-359,2026,true,Check deaths,1,"",11347,Mali: Government,15108,15108,Government of Mali - JNIM,72,72,Government of Mali,6716,6716,JNIM,1,"""FAMA,2026-07-26,FAMa Actu""",FAMA,2026-07-26,FAMa Actu,FAMa,1,Tongolo-Coura village,"Tongolo-Koura, Macina district",Segou region,Macina cercle,13.832910,-5.753230,POINT (-5.75323 13.83291),149389,Mali,432,Africa,1,2,2026-07-24 00:00:00.000,2026-07-25 00:00:00.000,0,0,0,0,0,1,0,432,
636831,MLI-2026-1-15108-360,2026,true,Check dyad,1,"",11347,Mali: Government,15108,15108,Government of Mali - JNIM,72,72,Government of Mali,6716,6716,JNIM,1,"""FAMA,2026-07-26,FAMa Actu""",FAMA,2026-07-26,FAMa Actu,FAMa,4,Kidal region,Kidal region,Kidal region,,18.441111,1.407778,POINT (1.407778 18.441111),155883,Mali,432,Africa,1,1,2026-07-25 00:00:00.000,2026-07-25 00:00:00.000,0,0,0,0,0,1,0,432,
636833,MLI-2026-1-15108-361,2026,true,Clear,1,"",11347,Mali: Government,15108,15108,Government of Mali - JNIM,72,72,Government of Mali,6716,6716,JNIM,1,"""FAMA,2026-07-26,FAMa Actu""",FAMA,2026-07-26,FAMa Actu,FAMa,2,Diabaly town,outskirts of Diabaly,Segou region,Niono cercle,14.693700,-6.019700,POINT (-6.0197 14.6937),150828,Mali,432,Africa,1,1,2026-07-25 00:00:00.000,2026-07-25 00:00:00.000,0,0,0,0,0,1,0,432,
636829,MLI-2026-1-15108-358,2026,true,Clear,1,"",11347,Mali: Government,15108,15108,Government of Mali - JNIM,72,72,Government of Mali,6716,6716,JNIM,1,"""FAMA,2026-07-26,FAMa Actu""",FAMA,2026-07-26,FAMa Actu,FAMa,3,Niono cercle,Niono area,Segou region,Niono cercle,14.252600,-5.993000,POINT (-5.993 14.2526),150109,Mali,432,Africa,1,1,2026-07-25 00:00:00.000,2026-07-25 00:00:00.000,0,0,0,0,0,1,0,432,
636837,MLI-2026-1-15108-362.3,2026,true,Check deaths,1,"",11347,Mali: Government,15108,15108,Government of Mali - JNIM,72,72,Government of Mali,6716,6716,JNIM,1,"""@KargnHasret,2026-07-26,#Mali""",@KargnHasret,2026-07-26,#Mali,JNIM,4,Mopti region,"between Tini and Wami, in the state of (Mopti)",Mopti region,,14.666667,-4.000000,POINT (-4 14.666667),150833,Mali,432,Africa,1,2,2026-07-25 00:00:00.000,2026-07-26 00:00:00.000,0,0,0,0,0,1,0,432,
636560,MLI-2026-1-15108-309,2026,true,Check vague or biased source,1,"",11347,Mali: Government,15108,15108,Government of Mali - JNIM,72,72,Government of Mali,6716,6716,JNIM,2,"""@KargnHasret,2026-07-26,#Mali"";""@BrantPhilip_,2026-07-27,JNIM released images""",@KargnHasret;@BrantPhilip_,2026-07-26;2026-07-27,#Mali;JNIM released images,JNIM,5,Between Gossi and Hombori,between Gossi and Hombori,,,15.391186,-1.435252,POINT (-1.435252 15.391186),151558,Mali,432,Africa,1,1,2026-07-25 00:00:00.000,2026-07-25 00:00:00.000,0,0,0,0,0,2,0,432,
636561,MLI-2026-1-15108-310,2026,true,Clear,1,"",11347,Mali: Government,15108,15108,Government of Mali - JNIM,72,72,Government of Mali,6716,6716,JNIM,5,"""@KargnHasret,2026-07-26,#Mali"";""@KargnHasret,2026-07-27,#Mali"";""@BrantPhilip_,2026-07-29,JNIM claims"";""@casusbellii,2026-07-27,Impressive footage "";""Africa Corps on Telegram,2026-07-27,During combat operations""",@KargnHasret;@KargnHasret;@BrantPhilip_;@casusbellii;Africa Corps on Telegram,2026-07-26;2026-07-27;2026-07-29;2026-07-27;2026-07-27,#Mali;#Mali;JNIM claims;Impressive footage ;During combat operations,Africa Corps; JNIM,2,Niono town,"near Niono

near the village of (Hadj Weri) north of the city of (Niono)",Segou region,Niono cercle,14.252600,-5.993000,POINT (-5.993 14.2526),150109,Mali,432,Africa,1,1,2026-07-26 00:00:00.000,2026-07-26 00:00:00.000,0,8,0,0,8,12,8,432,
636835,MLI-2026-1-15108-388,2026,true,Check deaths,1,"",11347,Mali: Government,15108,15108,Government of Mali - JNIM,72,72,Government of Mali,6716,6716,JNIM,2,"""@KargnHasret,2026-07-26,#Mali"";""BBC Monitoring News Alert,2026-07-29,JNIM claims killing three Mali soldiers, Africa Corps in IED blast""",@KargnHasret;BBC Monitoring News Alert,2026-07-26;2026-07-29,"#Mali;JNIM claims killing three Mali soldiers, Africa Corps in IED blast",JNIM,5,Between Niafunké and Tonka,between the towns of Tonka and Niafunké in the Timbuktu region,Tombouctou region,,16.000000,-3.870000,POINT (-3.87 16),152993,Mali,432,Africa,1,1,2026-07-26 00:00:00.000,2026-07-26 00:00:00.000,0,0,0,0,0,3,0,432,
636842,MLI-2026-1-15108-364,2026,true,Clear,1,"",11347,Mali: Government,15108,15108,Government of Mali - JNIM,72,72,Government of Mali,6716,6716,JNIM,1,"""FAMA,2026-07-26,FAMa Actu""",FAMA,2026-07-26,FAMa Actu,FAMa,3,Niono cercle,30 km northeast of Niono,Segou region,Niono cercle,14.252600,-5.993000,POINT (-5.993 14.2526),150109,Mali,432,Africa,1,1,2026-07-26 00:00:00.000,2026-07-26 00:00:00.000,0,1,0,0,1,1,1,432,
636843,MLI-2026-1-15108-365,2026,true,Clear,1,"",11347,Mali: Government,15108,15108,Government of Mali - JNIM,72,72,Government of Mali,6716,6716,JNIM,1,"""FAMA,2026-07-27,FAMa Actu""",FAMA,2026-07-27,FAMa Actu,FAMa,2,Daba Camp village,"Daba Camp sector, Ségou region",Segou region,Niono cercle,14.519341,-5.929861,POINT (-5.9298606 14.5193413),150829,Mali,432,Africa,1,2,2026-07-26 00:00:00.000,2026-07-27 00:00:00.000,0,0,0,0,0,1,0,432,
